datetime,city,temperature,wind_speed,humidity,cloud_cover,pressure,cooling_degree,low_wind_flag
2025-02-07 11:00:00,Mumbai,35.27,3.48,25.21,14.1,100.2,10.270000000000003,0
2025-02-07 12:00:00,Mumbai,36.22,2.91,23.37,14.29,100.08,11.219999999999999,0
2025-02-07 13:00:00,Mumbai,36.63,2.42,22.28,1.52,99.96,11.630000000000003,0
2025-02-07 14:00:00,Mumbai,36.42,1.85,22.0,15.44,99.88,11.420000000000002,1
2025-02-07 15:00:00,Mumbai,35.69,1.72,22.78,12.82,99.85,10.689999999999998,1
2025-02-07 16:00:00,Mumbai,33.91,2.01,27.85,10.78,99.88,8.909999999999997,0
2025-02-07 17:00:00,Mumbai,29.2,2.49,47.47,7.54,99.94,4.199999999999999,0
2025-02-07 18:00:00,Mumbai,26.32,2.89,56.53,4.1,100.02,1.3200000000000003,0
2025-02-07 19:00:00,Mumbai,24.97,2.89,61.9,11.05,100.11,0.0,0
2025-02-07 20:00:00,Mumbai,23.91,2.71,66.48,15.56,100.18,0.0,0
2025-02-07 21:00:00,Mumbai,23.15,2.64,68.21,16.37,100.19,0.0,0
2025-02-07 22:00:00,Mumbai,22.58,2.71,67.35,17.19,100.18,0.0,0
2025-02-07 23:00:00,Mumbai,22.14,2.78,65.34,18.42,100.14,0.0,0
2025-02-08 00:00:00,Mumbai,21.82,2.82,63.49,18.82,100.08,0.0,0
2025-02-08 01:00:00,Mumbai,21.61,2.86,62.19,0.0,100.03,0.0,0
2025-02-08 02:00:00,Mumbai,21.43,2.87,61.41,18.0,99.98,0.0,0
2025-02-08 03:00:00,Mumbai,21.08,2.99,61.71,19.22,99.94,0.0,0
2025-02-08 04:00:00,Mumbai,20.66,3.19,62.37,17.88,99.97,0.0,0
2025-02-08 05:00:00,Mumbai,20.3,3.43,62.68,20.45,100.04,0.0,0
2025-02-08 06:00:00,Mumbai,20.27,3.57,62.18,19.21,100.12,0.0,0
2025-02-08 07:00:00,Mumbai,23.35,4.52,50.22,14.76,100.21,0.0,0
2025-02-08 08:00:00,Mumbai,26.34,4.12,41.76,8.72,100.27,1.3399999999999999,0
2025-02-08 09:00:00,Mumbai,31.06,2.31,31.39,2.05,100.3,6.059999999999999,0
2025-02-08 10:00:00,Mumbai,33.95,1.09,25.49,12.25,100.26,8.950000000000003,1
2025-02-08 11:00:00,Mumbai,35.31,0.21,23.25,14.37,100.16,10.310000000000002,1
2025-02-08 12:00:00,Mumbai,36.15,0.63,21.91,3.01,100.05,11.149999999999999,1
2025-02-08 13:00:00,Mumbai,36.41,1.38,21.47,13.88,99.94,11.409999999999997,1
2025-02-08 14:00:00,Mumbai,36.05,2.07,21.99,14.68,99.86,11.049999999999997,0
2025-02-08 15:00:00,Mumbai,35.2,2.66,23.6,7.41,99.85,10.200000000000003,0
2025-02-08 16:00:00,Mumbai,33.39,3.1,28.61,6.34,99.87,8.39,0
2025-02-08 17:00:00,Mumbai,29.17,3.06,44.81,3.55,99.93,4.170000000000002,0
2025-02-08 18:00:00,Mumbai,26.67,3.3,53.88,0.41,100.02,1.6700000000000017,0
2025-02-08 19:00:00,Mumbai,25.45,3.1,59.14,4.1,100.12,0.4499999999999993,0
2025-02-08 20:00:00,Mumbai,24.5,2.76,63.13,13.9,100.17,0.0,0
2025-02-08 21:00:00,Mumbai,23.79,2.75,64.7,16.76,100.18,0.0,0
2025-02-08 22:00:00,Mumbai,23.24,2.94,63.98,19.22,100.17,0.0,0
2025-02-08 23:00:00,Mumbai,22.8,3.1,61.68,19.22,100.13,0.0,0
2025-02-09 00:00:00,Mumbai,22.4,3.18,59.7,17.17,100.07,0.0,0
2025-02-09 01:00:00,Mumbai,22.06,3.21,58.94,0.72,100.02,0.0,0
2025-02-09 02:00:00,Mumbai,21.77,3.19,59.11,18.38,99.97,0.0,0
2025-02-09 03:00:00,Mumbai,21.59,3.13,59.56,17.96,99.94,0.0,0
2025-02-09 04:00:00,Mumbai,21.34,3.07,60.42,18.37,99.94,0.0,0
2025-02-09 05:00:00,Mumbai,21.13,2.98,61.62,18.77,100.0,0.0,0
2025-02-09 06:00:00,Mumbai,21.05,2.95,62.61,19.19,100.08,0.0,0
2025-02-09 07:00:00,Mumbai,23.94,3.17,53.21,16.43,100.16,0.0,0
2025-02-09 08:00:00,Mumbai,26.94,2.95,42.13,11.4,100.22,1.9400000000000013,0
2025-02-09 09:00:00,Mumbai,31.39,1.36,29.82,7.42,100.26,6.390000000000001,1
2025-02-09 10:00:00,Mumbai,34.03,1.15,24.47,3.28,100.22,9.030000000000001,1
2025-02-09 11:00:00,Mumbai,35.16,1.01,23.38,12.51,100.1,10.159999999999997,1
2025-02-09 12:00:00,Mumbai,35.76,1.58,23.22,9.42,100.0,10.759999999999998,1
2025-02-09 13:00:00,Mumbai,35.87,2.1,23.48,14.2,99.88,10.869999999999997,0
2025-02-09 14:00:00,Mumbai,35.45,2.7,24.5,1.14,99.8,10.450000000000003,0
2025-02-09 15:00:00,Mumbai,34.57,3.23,26.32,2.87,99.76,9.57,0
2025-02-09 16:00:00,Mumbai,32.9,3.89,30.33,2.46,99.79,7.899999999999999,0
2025-02-09 17:00:00,Mumbai,29.19,3.63,42.58,2.05,99.87,4.190000000000001,0
2025-02-09 18:00:00,Mumbai,26.63,3.79,51.43,1.64,99.96,1.629999999999999,0
2025-02-09 19:00:00,Mumbai,25.37,3.5,56.39,1.23,100.04,0.370000000000001,0
2025-02-09 20:00:00,Mumbai,24.47,3.11,59.43,6.54,100.1,0.0,0
2025-02-09 21:00:00,Mumbai,23.82,2.96,60.46,13.49,100.12,0.0,0
2025-02-09 22:00:00,Mumbai,23.3,2.9,60.16,15.93,100.11,0.0,0
2025-02-09 23:00:00,Mumbai,22.86,2.89,59.03,18.81,100.09,0.0,0
2025-02-10 00:00:00,Mumbai,22.51,2.89,57.49,19.2,100.06,0.0,0
2025-02-10 01:00:00,Mumbai,22.2,2.9,56.02,13.23,100.03,0.0,0
2025-02-10 02:00:00,Mumbai,21.87,2.93,55.08,19.59,100.0,0.0,0
2025-02-10 03:00:00,Mumbai,21.51,2.97,54.81,19.19,100.0,0.0,0
2025-02-10 04:00:00,Mumbai,21.18,2.99,54.81,18.78,100.03,0.0,0
2025-02-10 05:00:00,Mumbai,20.87,2.99,55.01,19.19,100.11,0.0,0
2025-02-10 06:00:00,Mumbai,20.8,2.94,55.1,19.19,100.21,0.0,0
2025-02-10 07:00:00,Mumbai,23.67,2.99,46.21,13.48,100.31,0.0,0
2025-02-10 08:00:00,Mumbai,26.48,3.13,35.37,6.88,100.38,1.4800000000000004,0
2025-02-10 09:00:00,Mumbai,30.86,2.51,27.16,0.41,100.42,5.859999999999999,0
2025-02-10 10:00:00,Mumbai,33.32,2.36,23.69,4.1,100.37,8.32,0
2025-02-10 11:00:00,Mumbai,34.58,2.44,22.99,9.41,100.25,9.579999999999998,0
2025-02-10 12:00:00,Mumbai,35.21,2.84,23.09,12.02,100.13,10.21,0
2025-02-10 13:00:00,Mumbai,35.31,3.35,23.66,1.63,100.01,10.310000000000002,0
2025-02-10 14:00:00,Mumbai,34.96,3.97,24.56,13.11,99.95,9.96,0
2025-02-10 15:00:00,Mumbai,34.05,4.53,25.86,3.69,99.94,9.049999999999997,0
2025-02-10 16:00:00,Mumbai,32.38,5.03,28.51,3.01,99.98,7.380000000000003,0
2025-02-10 17:00:00,Mumbai,28.82,4.45,37.45,2.32,100.06,3.8200000000000003,0
2025-02-10 18:00:00,Mumbai,25.92,4.25,45.52,1.64,100.15,0.9200000000000017,0
2025-02-10 19:00:00,Mumbai,24.55,3.86,50.0,10.22,100.24,0.0,0
2025-02-10 20:00:00,Mumbai,23.49,3.41,53.59,13.49,100.29,0.0,0
2025-02-10 21:00:00,Mumbai,22.65,3.2,55.45,15.54,100.29,0.0,0
2025-02-10 22:00:00,Mumbai,21.99,3.15,55.36,16.36,100.26,0.0,0
2025-02-10 23:00:00,Mumbai,21.47,3.16,53.95,16.77,100.22,0.0,0
2025-02-11 00:00:00,Mumbai,21.0,3.2,52.49,17.58,100.17,0.0,0
2025-02-11 01:00:00,Mumbai,20.53,3.24,51.83,16.76,100.13,0.0,0
2025-02-11 02:00:00,Mumbai,20.12,3.25,51.39,0.12,100.1,0.0,0
2025-02-11 03:00:00,Mumbai,19.8,3.26,50.83,19.23,100.1,0.0,0
2025-02-11 04:00:00,Mumbai,19.52,3.31,50.25,19.23,100.12,0.0,0
2025-02-11 05:00:00,Mumbai,19.28,3.36,49.75,19.23,100.17,0.0,0
2025-02-11 06:00:00,Mumbai,19.33,3.4,49.0,19.65,100.25,0.0,0
2025-02-11 07:00:00,Mumbai,23.0,3.73,37.61,14.5,100.33,0.0,0
2025-02-11 08:00:00,Mumbai,26.27,3.49,28.89,7.67,100.4,1.2699999999999996,0
2025-02-11 09:00:00,Mumbai,31.12,1.82,21.04,0.82,100.44,6.120000000000001,1
2025-02-11 10:00:00,Mumbai,33.78,1.06,19.63,3.28,100.4,8.780000000000001,1
2025-02-11 11:00:00,Mumbai,34.91,1.94,20.56,11.04,100.3,9.909999999999997,1
2025-02-11 12:00:00,Mumbai,35.3,2.96,21.49,11.24,100.2,10.299999999999997,0
2025-02-11 13:00:00,Mumbai,35.15,3.82,22.35,0.57,100.11,10.149999999999999,0
2025-02-11 14:00:00,Mumbai,34.47,4.29,23.49,12.63,100.06,9.469999999999999,0
2025-02-11 15:00:00,Mumbai,33.41,4.52,24.98,2.87,100.05,8.409999999999997,0
2025-02-11 16:00:00,Mumbai,31.73,4.57,27.74,4.51,100.08,6.73,0
2025-02-11 17:00:00,Mumbai,28.2,3.57,37.65,6.24,100.14,3.1999999999999993,0
2025-02-11 18:00:00,Mumbai,25.25,3.31,47.74,7.78,100.2,0.25,0
2025-02-11 19:00:00,Mumbai,23.99,3.14,52.95,15.55,100.28,0.0,0
2025-02-11 20:00:00,Mumbai,23.01,2.94,56.76,16.78,100.32,0.0,0
2025-02-11 21:00:00,Mumbai,22.21,2.8,59.0,17.58,100.32,0.0,0
2025-02-11 22:00:00,Mumbai,21.52,2.73,59.98,17.97,100.31,0.0,0
2025-02-11 23:00:00,Mumbai,20.91,2.76,59.79,18.8,100.27,0.0,0
2025-02-12 00:00:00,Mumbai,20.33,2.84,58.87,18.4,100.23,0.0,0
2025-02-12 01:00:00,Mumbai,19.8,2.94,57.09,18.8,100.19,0.0,0
2025-02-12 02:00:00,Mumbai,19.31,2.97,54.78,1.87,100.15,0.0,0
2025-02-12 03:00:00,Mumbai,18.9,2.94,52.39,17.98,100.14,0.0,0
2025-02-12 04:00:00,Mumbai,18.55,2.91,50.2,19.22,100.17,0.0,0
2025-02-12 05:00:00,Mumbai,18.24,2.89,48.64,19.23,100.25,0.0,0
2025-02-12 06:00:00,Mumbai,18.15,2.9,47.96,19.23,100.36,0.0,0
2025-02-12 07:00:00,Mumbai,21.9,3.08,36.42,15.46,100.46,0.0,0
2025-02-12 08:00:00,Mumbai,25.71,3.59,25.39,8.92,100.54,0.7100000000000009,0
2025-02-12 09:00:00,Mumbai,29.63,3.75,20.08,5.12,100.57,4.629999999999999,0
2025-02-12 10:00:00,Mumbai,32.29,2.93,18.74,0.82,100.5,7.289999999999999,0
2025-02-12 11:00:00,Mumbai,34.24,2.38,16.69,3.94,100.37,9.240000000000002,0
2025-02-12 12:00:00,Mumbai,35.67,2.5,14.9,7.89,100.22,10.670000000000002,0
2025-02-12 13:00:00,Mumbai,36.36,3.03,13.78,0.0,100.08,11.36,0
2025-02-12 14:00:00,Mumbai,36.34,3.61,13.44,13.22,99.99,11.340000000000003,0
2025-02-12 15:00:00,Mumbai,35.62,4.06,14.08,2.87,99.96,10.619999999999997,0
2025-02-12 16:00:00,Mumbai,33.89,4.33,17.07,2.56,99.98,8.89,0
2025-02-12 17:00:00,Mumbai,29.01,3.64,30.33,2.25,100.03,4.010000000000002,0
2025-02-12 18:00:00,Mumbai,25.49,3.92,42.09,1.95,100.11,0.48999999999999844,0
2025-02-12 19:00:00,Mumbai,24.04,3.89,50.31,1.64,100.2,0.0,0
2025-02-12 20:00:00,Mumbai,22.97,3.73,55.45,11.05,100.26,0.0,0
2025-02-12 21:00:00,Mumbai,22.18,3.67,56.16,14.34,100.28,0.0,0
2025-02-12 22:00:00,Mumbai,21.5,3.7,53.69,16.38,100.26,0.0,0
2025-02-12 23:00:00,Mumbai,20.92,3.76,49.55,16.38,100.22,0.0,0
2025-02-13 00:00:00,Mumbai,20.43,3.89,45.6,17.61,100.17,0.0,0
2025-02-13 01:00:00,Mumbai,20.0,4.05,43.19,0.02,100.13,0.0,0
2025-02-13 02:00:00,Mumbai,19.55,4.16,42.78,17.61,100.09,0.0,0
2025-02-13 03:00:00,Mumbai,19.1,4.25,43.19,18.42,100.07,0.0,0
2025-02-13 04:00:00,Mumbai,18.67,4.28,44.08,18.43,100.09,0.0,0
2025-02-13 05:00:00,Mumbai,18.24,4.21,45.16,19.24,100.15,0.0,0
2025-02-13 06:00:00,Mumbai,18.19,4.1,45.49,19.64,100.23,0.0,0
2025-02-13 07:00:00,Mumbai,21.93,5.14,34.84,14.81,100.32,0.0,0
2025-02-13 08:00:00,Mumbai,25.49,4.22,28.53,7.71,100.39,0.48999999999999844,0
2025-02-13 09:00:00,Mumbai,31.24,2.88,19.7,0.41,100.44,6.239999999999998,0
2025-02-13 10:00:00,Mumbai,34.51,2.21,15.25,0.82,100.41,9.509999999999998,0
2025-02-13 11:00:00,Mumbai,36.43,2.2,13.12,4.4,100.3,11.43,0
2025-02-13 12:00:00,Mumbai,37.78,2.45,11.91,0.0,100.16,12.780000000000001,0
2025-02-13 13:00:00,Mumbai,38.41,2.85,11.51,12.07,100.02,13.409999999999997,0
2025-02-13 14:00:00,Mumbai,38.28,3.27,11.7,15.22,99.91,13.280000000000001,0
2025-02-13 15:00:00,Mumbai,37.37,3.75,12.66,4.51,99.86,12.369999999999997,0
2025-02-13 16:00:00,Mumbai,35.43,4.07,15.6,3.59,99.88,10.43,0
2025-02-13 17:00:00,Mumbai,30.33,3.39,28.57,2.66,99.95,5.329999999999998,0
2025-02-13 18:00:00,Mumbai,26.58,3.48,39.85,1.74,100.05,1.5799999999999983,0
2025-02-13 19:00:00,Mumbai,25.0,3.27,46.32,0.82,100.15,0.0,0
2025-02-13 20:00:00,Mumbai,23.92,3.15,49.39,3.69,100.2,0.0,0
2025-02-13 21:00:00,Mumbai,23.25,3.27,47.45,7.76,100.2,0.0,0
2025-02-13 22:00:00,Mumbai,22.69,3.46,43.99,9.39,100.17,0.0,0
2025-02-13 23:00:00,Mumbai,22.12,3.72,41.03,11.84,100.12,0.0,0
2025-02-14 00:00:00,Mumbai,21.59,4.04,38.7,14.3,100.07,0.0,0
2025-02-14 01:00:00,Mumbai,21.12,4.41,37.52,0.02,100.03,0.0,0
2025-02-14 02:00:00,Mumbai,20.7,4.67,37.39,15.52,100.01,0.0,0
2025-02-14 03:00:00,Mumbai,20.29,4.75,37.94,15.52,100.01,0.0,0
2025-02-14 04:00:00,Mumbai,19.94,4.75,38.65,17.15,100.05,0.0,0
2025-02-14 05:00:00,Mumbai,19.66,4.79,39.16,19.2,100.14,0.0,0
2025-02-14 06:00:00,Mumbai,19.78,4.95,38.7,19.2,100.25,0.0,0
2025-02-14 07:00:00,Mumbai,23.02,6.05,30.79,16.23,100.34,0.0,0
2025-02-14 08:00:00,Mumbai,26.79,4.86,25.61,10.54,100.4,1.7899999999999991,0
2025-02-14 09:00:00,Mumbai,32.59,3.46,18.18,6.19,100.42,7.590000000000003,0
2025-02-14 10:00:00,Mumbai,35.5,2.74,15.51,1.64,100.35,10.5,0
2025-02-14 11:00:00,Mumbai,36.83,2.64,14.91,8.23,100.23,11.829999999999998,0
2025-02-14 12:00:00,Mumbai,37.65,2.69,14.56,0.92,100.09,12.649999999999999,0
2025-02-14 13:00:00,Mumbai,37.95,3.12,14.55,12.85,99.95,12.950000000000003,0
2025-02-14 14:00:00,Mumbai,37.58,3.84,14.98,17.0,99.86,12.579999999999998,0
2025-02-14 15:00:00,Mumbai,36.55,4.55,15.99,2.46,99.83,11.549999999999997,0
2025-02-14 16:00:00,Mumbai,34.62,5.15,18.46,2.15,99.87,9.619999999999997,0
2025-02-14 17:00:00,Mumbai,30.48,4.69,27.63,1.84,99.94,5.48,0
2025-02-14 18:00:00,Mumbai,26.83,4.42,38.14,1.54,100.03,1.8299999999999983,0
2025-02-14 19:00:00,Mumbai,25.02,3.71,45.76,1.23,100.14,0.019999999999999574,0
2025-02-14 20:00:00,Mumbai,23.77,3.05,51.35,4.51,100.21,0.0,0
2025-02-14 21:00:00,Mumbai,22.98,2.9,53.87,11.44,100.23,0.0,0
2025-02-14 22:00:00,Mumbai,22.4,2.88,54.15,11.85,100.22,0.0,0
2025-02-14 23:00:00,Mumbai,21.99,2.87,52.05,13.48,100.17,0.0,0
2025-02-15 00:00:00,Mumbai,21.62,3.01,48.77,14.3,100.11,0.0,0
2025-02-15 01:00:00,Mumbai,21.2,3.23,46.03,0.1,100.05,0.0,0
2025-02-15 02:00:00,Mumbai,20.73,3.46,44.23,15.11,100.0,0.0,0
2025-02-15 03:00:00,Mumbai,20.24,3.64,43.16,16.75,99.98,0.0,0
2025-02-15 04:00:00,Mumbai,19.85,3.82,42.29,18.39,100.0,0.0,0
2025-02-15 05:00:00,Mumbai,19.62,4.06,41.46,19.19,100.05,0.0,0
2025-02-15 06:00:00,Mumbai,19.88,4.35,39.86,14.51,100.13,0.0,0
2025-02-15 07:00:00,Mumbai,23.83,5.62,30.04,12.03,100.2,0.0,0
2025-02-15 08:00:00,Mumbai,27.59,4.67,24.53,6.67,100.25,2.59,0
2025-02-15 09:00:00,Mumbai,33.07,2.96,17.83,0.41,100.28,8.07,0
2025-02-15 10:00:00,Mumbai,35.95,2.31,14.16,0.82,100.23,10.950000000000003,0
2025-02-15 11:00:00,Mumbai,37.31,2.44,12.86,3.69,100.13,12.310000000000002,0
2025-02-15 12:00:00,Mumbai,37.97,3.17,12.47,7.31,100.01,12.969999999999999,0
2025-02-15 13:00:00,Mumbai,37.98,4.09,12.73,11.08,99.9,12.979999999999997,0
2025-02-15 14:00:00,Mumbai,37.41,4.88,13.42,0.58,99.81,12.409999999999997,0
2025-02-15 15:00:00,Mumbai,36.34,5.48,14.38,1.23,99.78,11.340000000000003,0
2025-02-15 16:00:00,Mumbai,34.57,5.75,16.38,1.78,99.8,9.57,0
2025-02-15 17:00:00,Mumbai,30.54,4.63,24.68,2.32,99.86,5.539999999999999,0
2025-02-15 18:00:00,Mumbai,26.88,4.13,34.71,2.87,99.94,1.879999999999999,0
2025-02-15 19:00:00,Mumbai,25.42,3.84,39.88,13.91,100.02,0.4200000000000017,0
2025-02-15 20:00:00,Mumbai,24.23,3.53,42.94,16.76,100.07,0.0,0
2025-02-15 21:00:00,Mumbai,23.35,3.45,43.39,17.97,100.08,0.0,0
2025-02-15 22:00:00,Mumbai,22.67,3.43,42.2,17.97,100.07,0.0,0
2025-02-15 23:00:00,Mumbai,22.11,3.47,40.67,16.32,100.06,0.0,0
2025-02-16 00:00:00,Mumbai,21.57,3.51,39.6,16.74,100.02,0.0,0
2025-02-16 01:00:00,Mumbai,21.07,3.55,39.09,15.49,99.98,0.0,0
2025-02-16 02:00:00,Mumbai,20.63,3.56,38.97,0.62,99.95,0.0,0
2025-02-16 03:00:00,Mumbai,20.26,3.57,39.06,19.15,99.94,0.0,0
2025-02-16 04:00:00,Mumbai,19.94,3.6,39.24,19.13,99.96,0.0,0
2025-02-16 05:00:00,Mumbai,19.65,3.65,39.49,19.13,100.04,0.0,0
2025-02-16 06:00:00,Mumbai,19.78,3.65,39.21,14.58,100.12,0.0,0
2025-02-16 07:00:00,Mumbai,24.42,4.05,29.31,11.97,100.21,0.0,0
2025-02-16 08:00:00,Mumbai,28.39,3.69,21.8,5.99,100.26,3.3900000000000006,0
2025-02-16 09:00:00,Mumbai,33.27,2.84,16.48,0.82,100.29,8.270000000000003,0
2025-02-16 10:00:00,Mumbai,35.59,3.05,14.01,2.87,100.26,10.590000000000003,0
2025-02-16 11:00:00,Mumbai,36.85,3.42,12.68,6.23,100.17,11.850000000000001,0
2025-02-16 12:00:00,Mumbai,37.46,3.71,12.25,14.23,100.05,12.46,0
2025-02-16 13:00:00,Mumbai,37.48,4.21,12.54,1.1,99.93,12.479999999999997,0
2025-02-16 14:00:00,Mumbai,36.83,4.87,13.65,14.16,99.85,11.829999999999998,0
2025-02-16 15:00:00,Mumbai,35.57,5.48,15.45,1.23,99.84,10.57,0
2025-02-16 16:00:00,Mumbai,33.63,5.81,18.65,1.64,99.89,8.630000000000003,0
2025-02-16 17:00:00,Mumbai,29.86,4.32,28.6,2.05,99.97,4.859999999999999,0
2025-02-16 18:00:00,Mumbai,26.04,3.28,43.09,2.46,100.07,1.0399999999999991,0
2025-02-16 19:00:00,Mumbai,24.55,2.92,51.05,14.28,100.17,0.0,0
2025-02-16 20:00:00,Mumbai,23.5,2.65,56.26,16.72,100.22,0.0,0
2025-02-16 21:00:00,Mumbai,22.72,2.56,59.47,17.54,100.26,0.0,0
2025-02-16 22:00:00,Mumbai,22.01,2.62,62.4,17.15,100.27,0.0,0
2025-02-16 23:00:00,Mumbai,21.37,2.68,64.94,13.43,100.26,0.0,0
2025-02-17 00:00:00,Mumbai,20.83,2.71,65.8,13.82,100.2,0.0,0
2025-02-17 01:00:00,Mumbai,20.38,2.76,64.56,15.05,100.14,0.0,0
2025-02-17 02:00:00,Mumbai,20.04,2.77,61.91,0.02,100.11,0.0,0
2025-02-17 03:00:00,Mumbai,19.78,2.81,58.63,17.91,100.1,0.0,0
2025-02-17 04:00:00,Mumbai,19.52,2.91,55.38,18.74,100.11,0.0,0
2025-02-17 05:00:00,Mumbai,19.26,3.08,53.16,19.16,100.16,0.0,0
2025-02-17 06:00:00,Mumbai,19.42,3.14,51.04,15.65,100.22,0.0,0
2025-02-17 07:00:00,Mumbai,23.52,3.46,39.03,13.22,100.31,0.0,0
2025-02-17 08:00:00,Mumbai,27.47,3.13,28.44,8.33,100.38,2.469999999999999,0
2025-02-17 09:00:00,Mumbai,32.1,3.05,22.1,4.78,100.4,7.100000000000001,0
2025-02-17 10:00:00,Mumbai,34.73,2.94,18.26,1.64,100.36,9.729999999999997,0
2025-02-17 11:00:00,Mumbai,36.38,2.92,16.03,6.49,100.26,11.380000000000003,0
2025-02-17 12:00:00,Mumbai,37.33,3.23,14.87,12.01,100.14,12.329999999999998,0
2025-02-17 13:00:00,Mumbai,37.68,3.49,14.57,0.0,100.01,12.68,0
2025-02-17 14:00:00,Mumbai,37.32,3.87,15.2,15.04,99.92,12.32,0
2025-02-17 15:00:00,Mumbai,36.32,4.19,16.7,4.1,99.89,11.32,0
2025-02-17 16:00:00,Mumbai,34.62,4.46,19.48,3.89,99.92,9.619999999999997,0
2025-02-17 17:00:00,Mumbai,30.78,4.28,29.32,3.69,99.99,5.780000000000001,0
2025-02-17 18:00:00,Mumbai,27.24,4.61,41.61,3.48,100.1,2.2399999999999984,0
2025-02-17 19:00:00,Mumbai,25.56,4.25,51.52,3.28,100.19,0.5599999999999987,0
2025-02-17 20:00:00,Mumbai,24.21,3.26,59.24,6.88,100.25,0.0,0
2025-02-17 21:00:00,Mumbai,23.3,2.96,62.86,11.8,100.26,0.0,0
2025-02-17 22:00:00,Mumbai,22.67,3.03,62.94,12.6,100.25,0.0,0
2025-02-17 23:00:00,Mumbai,22.21,3.17,60.48,12.6,100.22,0.0,0
2025-02-18 00:00:00,Mumbai,21.84,3.28,56.97,16.28,100.17,0.0,0
2025-02-18 01:00:00,Mumbai,21.46,3.39,53.37,0.0,100.13,0.0,0
2025-02-18 02:00:00,Mumbai,21.05,3.4,51.39,15.87,100.09,0.0,0
2025-02-18 03:00:00,Mumbai,20.61,3.31,51.87,16.69,100.07,0.0,0
2025-02-18 04:00:00,Mumbai,20.22,3.26,53.48,17.5,100.08,0.0,0
2025-02-18 05:00:00,Mumbai,19.91,3.26,54.96,19.14,100.14,0.0,0
2025-02-18 06:00:00,Mumbai,20.06,3.18,55.32,16.79,100.23,0.0,0
2025-02-18 07:00:00,Mumbai,23.98,3.64,43.86,14.79,100.32,0.0,0
2025-02-18 08:00:00,Mumbai,27.98,3.17,33.79,9.52,100.38,2.9800000000000004,0
2025-02-18 09:00:00,Mumbai,32.48,2.95,23.69,6.69,100.39,7.479999999999997,0
2025-02-18 10:00:00,Mumbai,35.1,2.35,18.03,1.12,100.35,10.100000000000001,0
2025-02-18 11:00:00,Mumbai,36.73,2.4,15.36,1.33,100.25,11.729999999999997,0
2025-02-18 12:00:00,Mumbai,37.57,3.14,14.53,10.84,100.11,12.57,0
2025-02-18 13:00:00,Mumbai,37.67,4.04,14.7,0.48,99.99,12.670000000000002,0
2025-02-18 14:00:00,Mumbai,37.12,4.67,15.44,25.14,99.89,12.119999999999997,0
2025-02-18 15:00:00,Mumbai,36.01,5.17,16.99,8.21,99.88,11.009999999999998,0
2025-02-18 16:00:00,Mumbai,34.3,5.16,19.71,6.66,99.92,9.299999999999997,0
2025-02-18 17:00:00,Mumbai,30.6,3.57,29.55,5.97,99.96,5.600000000000001,0
2025-02-18 18:00:00,Mumbai,26.96,3.12,42.01,3.28,100.04,1.9600000000000009,0
2025-02-18 19:00:00,Mumbai,25.67,2.99,47.83,0.82,100.13,0.6700000000000017,0
2025-02-18 20:00:00,Mumbai,24.7,2.95,51.57,1.23,100.18,0.0,0
2025-02-18 21:00:00,Mumbai,23.94,2.97,53.23,9.73,100.19,0.0,0
2025-02-18 22:00:00,Mumbai,23.33,2.98,53.25,11.8,100.14,0.0,0
2025-02-18 23:00:00,Mumbai,22.8,3.02,52.26,10.96,100.08,0.0,0
2025-02-19 00:00:00,Mumbai,22.27,3.1,51.21,10.96,100.01,0.0,0
2025-02-19 01:00:00,Mumbai,21.76,3.18,50.49,0.02,99.97,0.0,0
2025-02-19 02:00:00,Mumbai,21.31,3.2,50.31,13.82,99.93,0.0,0
2025-02-19 03:00:00,Mumbai,20.93,3.18,50.6,16.28,99.93,0.0,0
2025-02-19 04:00:00,Mumbai,20.57,3.17,51.21,16.29,99.94,0.0,0
2025-02-19 05:00:00,Mumbai,20.23,3.2,52.06,19.14,100.0,0.0,0
2025-02-19 06:00:00,Mumbai,20.31,3.14,52.25,14.48,100.08,0.0,0
2025-02-19 07:00:00,Mumbai,24.24,3.52,41.22,10.42,100.17,0.0,0
2025-02-19 08:00:00,Mumbai,28.28,3.2,31.12,4.8,100.23,3.280000000000001,0
2025-02-19 09:00:00,Mumbai,32.16,3.52,23.72,0.41,100.25,7.159999999999997,0
2025-02-19 10:00:00,Mumbai,34.47,2.79,19.31,4.46,100.19,9.469999999999999,0
2025-02-19 11:00:00,Mumbai,36.09,2.57,16.6,14.83,100.07,11.090000000000003,0
2025-02-19 12:00:00,Mumbai,36.96,3.42,15.71,0.26,99.94,11.96,0
2025-02-19 13:00:00,Mumbai,37.08,4.37,15.92,13.46,99.84,12.079999999999998,0
2025-02-19 14:00:00,Mumbai,36.45,5.06,17.25,23.7,99.77,11.450000000000003,0
2025-02-19 15:00:00,Mumbai,35.27,5.43,19.43,26.54,99.77,10.270000000000003,0
2025-02-19 16:00:00,Mumbai,33.52,5.5,22.71,20.64,99.79,8.520000000000003,0
2025-02-19 17:00:00,Mumbai,30.27,4.44,31.44,19.35,99.86,5.27,0
2025-02-19 18:00:00,Mumbai,26.81,3.55,44.46,13.65,99.95,1.8099999999999987,0
2025-02-19 19:00:00,Mumbai,25.36,3.18,53.43,5.28,100.04,0.35999999999999943,0
2025-02-19 20:00:00,Mumbai,24.25,2.81,60.43,9.75,100.11,0.0,0
